risk_event_id,shipment_id,warehouse_id,supplier_id,product_id,event_date,risk_category,risk_type,severity,impact_area,estimated_loss,status,root_cause,resolution_action,resolved_date
RSK004623,SHP005646,15,58,3114,03-02-2025,Supplier,Supplier Capacity Issue,Medium,Shipment,18626,Resolved,Heavy rainfall disrupted transport,Insurance claim initiated,11-02-2025
RSK004624,SHP003970,5,281,729,23-09-2025,Inventory,Inventory Mismatch,Medium,Shipment,17908,Resolved,Vehicle mechanical failure,Increased safety stock,04-10-2025
RSK004625,SHP012458,15,189,4219,10-05-2025,Inventory,Stockout,Medium,Supplier,22623,Resolved,Customs clearance delay,Emergency procurement completed,15-05-2025
RSK004626,SHP003717,23,312,2401,25-07-2025,Product Quality,Packaging Damage,Low,Shipment,2161,Investigating,Heavy rainfall disrupted transport,Assigned alternate supplier,
RSK004627,SHP007509,18,311,3802,05-03-2025,Inventory,Inventory Mismatch,High,Supplier,52108,Resolved,Heavy rainfall disrupted transport,Warehouse maintenance completed,17-03-2025
RSK004628,SHP012520,11,255,3093,23-10-2025,Logistics,Wrong Delivery,High,Inventory,42657,Resolved,Heavy rainfall disrupted transport,Route optimized,27-10-2025
RSK004629,SHP002231,7,54,1160,07-04-2025,Warehouse,Fire Alarm,Medium,Supplier,10997,Resolved,Incorrect inventory records,Expedited shipment,08-04-2025
RSK004630,SHP002039,24,196,2419,19-01-2025,Inventory,Stockout,Low,Inventory,640,Resolved,Poor demand forecasting,Assigned alternate supplier,27-01-2025
RSK004631,SHP002371,17,53,4086,25-06-2025,Logistics,Lost Shipment,Low,Shipment,2899,Resolved,Customs clearance delay,Route optimized,30-06-2025
RSK004632,SHP006603,3,311,689,02-11-2025,Warehouse,Storage Capacity Full,Low,Customer,3168,Investigating,Customs clearance delay,Increased safety stock,
RSK004633,SHP012640,1,188,2871,10-04-2025,Supplier,Material Shortage,Medium,Warehouse,19524,Resolved,Supplier production delay,Increased safety stock,24-04-2025
RSK004634,SHP014152,11,124,3254,28-10-2025,Inventory,Stockout,Low,Supplier,4995,Resolved,Heavy rainfall disrupted transport,Additional quality inspection,05-11-2025
RSK004635,SHP010296,21,437,2322,23-11-2025,Product Quality,Packaging Damage,Low,Shipment,1479,Resolved,Vehicle mechanical failure,Assigned alternate supplier,01-12-2025
RSK004636,SHP007131,20,480,3946,05-12-2025,Product Quality,Damaged Goods,High,Inventory,65269,Resolved,Customs clearance delay,Additional quality inspection,10-12-2025
RSK004637,SHP009325,25,84,1217,08-03-2025,Logistics,Lost Shipment,Medium,Warehouse,11190,Mitigated,Heavy rainfall disrupted transport,Warehouse maintenance completed,14-03-2025
RSK004638,SHP012850,15,388,4702,15-05-2025,Warehouse,Fire Alarm,Low,Shipment,656,Mitigated,Supplier production delay,Expedited shipment,27-05-2025
RSK004639,SHP009024,24,321,933,10-01-2025,Transportation,Traffic Congestion,High,Warehouse,42052,Mitigated,Poor demand forecasting,Route optimized,14-01-2025
RSK004640,SHP012156,13,215,3738,03-04-2025,Supplier,Material Shortage,Low,Supplier,1151,Investigating,Incorrect inventory records,Expedited shipment,
RSK004641,SHP010512,13,336,4731,02-04-2025,Inventory,Inventory Mismatch,High,Inventory,61893,Mitigated,Vehicle mechanical failure,Expedited shipment,04-04-2025
RSK004642,SHP006491,24,320,4642,31-05-2025,Weather,Flood,High,Warehouse,92972,Resolved,Vehicle mechanical failure,Expedited shipment,12-06-2025
RSK004643,SHP008221,25,183,2116,10-01-2025,Product Quality,Manufacturing Defect,Critical,Inventory,367510,Open,Customs clearance delay,Additional quality inspection,
RSK004644,SHP004972,21,467,1039,01-09-2025,Weather,Cyclone,Low,Customer,1804,Investigating,Supplier production delay,Warehouse maintenance completed,
RSK004645,SHP003202,14,121,594,11-04-2025,Warehouse,Storage Capacity Full,High,Supplier,89794,Resolved,Warehouse power outage,Insurance claim initiated,24-04-2025
RSK004646,SHP009251,3,500,4046,30-04-2025,Inventory,Overstock,High,Supplier,54562,Investigating,Incorrect inventory records,Expedited shipment,
RSK004647,SHP014611,1,296,2665,26-09-2025,Logistics,Wrong Delivery,Medium,Warehouse,11274,Resolved,Supplier production delay,Insurance claim initiated,06-10-2025
RSK004648,SHP011417,13,172,2379,09-06-2025,Inventory,Inventory Mismatch,Medium,Inventory,18210,Resolved,Heavy rainfall disrupted transport,Expedited shipment,17-06-2025
RSK004649,SHP006976,10,240,3079,12-07-2025,Inventory,Stockout,Low,Warehouse,4271,Mitigated,Packaging quality issue,Route optimized,23-07-2025
RSK004650,SHP007352,1,62,4932,06-03-2025,Supplier,Material Shortage,Low,Inventory,527,Investigating,Vehicle mechanical failure,Assigned alternate supplier,
RSK004651,SHP001701,20,228,2462,30-11-2025,Supplier,Material Shortage,High,Warehouse,56285,Resolved,Heavy rainfall disrupted transport,Additional quality inspection,02-12-2025
RSK004652,SHP002599,18,229,3641,08-05-2025,Logistics,Shipment Delay,Medium,Customer,12958,Mitigated,Warehouse power outage,Insurance claim initiated,18-05-2025
RSK004653,SHP001893,7,308,675,15-04-2025,Logistics,Wrong Delivery,Medium,Customer,8833,Resolved,Heavy rainfall disrupted transport,Expedited shipment,27-04-2025
RSK004654,SHP013080,7,65,4306,17-02-2025,Supplier,Material Shortage,Medium,Warehouse,8536,Resolved,Incorrect inventory records,Expedited shipment,21-02-2025
RSK004655,SHP014040,14,63,4660,09-08-2025,Supplier,Material Shortage,Medium,Inventory,7190,Resolved,Heavy rainfall disrupted transport,Increased safety stock,19-08-2025
RSK004656,SHP008428,12,44,65,02-05-2025,Warehouse,Equipment Failure,Low,Inventory,1949,Resolved,Packaging quality issue,Emergency procurement completed,09-05-2025
RSK004657,SHP003623,19,247,727,20-11-2025,Supplier,Supplier Capacity Issue,Critical,Customer,416870,Resolved,Vehicle mechanical failure,Warehouse maintenance completed,23-11-2025
RSK004658,SHP006851,17,150,1485,22-09-2025,Logistics,Lost Shipment,Medium,Warehouse,12075,Investigating,Packaging quality issue,Increased safety stock,
RSK004659,SHP014632,3,437,2689,02-10-2025,Weather,Cyclone,High,Customer,52232,Mitigated,Supplier production delay,Increased safety stock,09-10-2025
RSK004660,SHP010586,13,484,1520,18-10-2025,Logistics,Route Blockage,Medium,Shipment,14505,Resolved,Incorrect inventory records,Warehouse maintenance completed,19-10-2025
RSK004661,SHP012039,10,400,3528,10-11-2025,Supplier,Supplier Capacity Issue,Medium,Supplier,11183,Resolved,Vehicle mechanical failure,Warehouse maintenance completed,19-11-2025
RSK004662,SHP005547,7,129,2751,15-09-2025,Inventory,Stockout,Medium,Customer,8007,Resolved,Packaging quality issue,Emergency procurement completed,22-09-2025
RSK004663,SHP006647,3,42,4726,17-09-2025,Warehouse,Storage Capacity Full,Low,Warehouse,3864,Mitigated,Vehicle mechanical failure,Route optimized,26-09-2025
RSK004664,SHP010120,5,492,2594,15-06-2025,Supplier,Late Delivery,Low,Shipment,1009,Resolved,Poor demand forecasting,Warehouse maintenance completed,23-06-2025
RSK004665,SHP011091,25,357,2084,10-03-2025,Logistics,Lost Shipment,Low,Supplier,2870,Investigating,Packaging quality issue,Expedited shipment,
RSK004666,SHP001020,15,391,4835,22-03-2025,Logistics,Lost Shipment,Medium,Inventory,22698,Resolved,Supplier production delay,Increased safety stock,04-04-2025
RSK004667,SHP012678,10,327,3475,04-02-2025,Supplier,Supplier Capacity Issue,Medium,Inventory,12242,Open,Heavy rainfall disrupted transport,Insurance claim initiated,
RSK004668,SHP013981,6,69,4979,02-11-2025,Weather,Heavy Rain,Low,Supplier,2900,Mitigated,Customs clearance delay,Increased safety stock,14-11-2025
RSK004669,SHP010290,14,279,936,25-08-2025,Transportation,Vehicle Breakdown,Low,Shipment,2439,Mitigated,Incorrect inventory records,Assigned alternate supplier,06-09-2025
RSK004670,SHP014437,8,355,3863,22-12-2025,Warehouse,Storage Capacity Full,Low,Shipment,2173,Investigating,Warehouse power outage,Emergency procurement completed,
RSK004671,SHP003681,6,196,4657,23-07-2025,Logistics,Wrong Delivery,Low,Warehouse,3833,Open,Packaging quality issue,Increased safety stock,
RSK004672,SHP012939,13,74,4085,07-09-2025,Warehouse,Fire Alarm,Medium,Warehouse,10857,Mitigated,Heavy rainfall disrupted transport,Assigned alternate supplier,12-09-2025
RSK004673,SHP010248,19,27,3292,15-08-2025,Inventory,Inventory Mismatch,Low,Customer,776,Resolved,Incorrect inventory records,Increased safety stock,19-08-2025
RSK004674,SHP003110,21,287,4934,17-03-2025,Logistics,Shipment Delay,Low,Inventory,3909,Resolved,Heavy rainfall disrupted transport,Route optimized,21-03-2025
RSK004675,SHP001976,21,90,769,21-02-2025,Product Quality,Damaged Goods,Medium,Inventory,14641,Resolved,Warehouse power outage,Expedited shipment,26-02-2025
RSK004676,SHP004995,16,483,3446,11-10-2025,Warehouse,Power Failure,Low,Inventory,2915,Resolved,Warehouse power outage,Insurance claim initiated,23-10-2025
RSK004677,SHP000909,23,106,951,06-10-2025,Inventory,Stockout,Medium,Shipment,9110,Resolved,Supplier production delay,Insurance claim initiated,18-10-2025
RSK004678,SHP009433,1,319,2510,14-08-2025,Logistics,Shipment Delay,Low,Shipment,4842,Mitigated,Heavy rainfall disrupted transport,Insurance claim initiated,23-08-2025
RSK004679,SHP014972,3,158,1151,13-03-2025,Supplier,Material Shortage,Low,Customer,3840,Mitigated,Packaging quality issue,Expedited shipment,26-03-2025
RSK004680,SHP012597,9,107,1208,26-09-2025,Logistics,Shipment Delay,Low,Warehouse,3607,Resolved,Heavy rainfall disrupted transport,Assigned alternate supplier,08-10-2025
RSK004681,SHP004781,5,108,978,03-11-2025,Logistics,Lost Shipment,Low,Shipment,799,Resolved,Supplier production delay,Assigned alternate supplier,07-11-2025
RSK004682,SHP009028,17,322,4547,04-10-2025,Logistics,Route Blockage,Low,Shipment,1393,Resolved,Heavy rainfall disrupted transport,Insurance claim initiated,07-10-2025
RSK004683,SHP014118,18,47,4970,27-10-2025,Logistics,Shipment Delay,Low,Shipment,2592,Resolved,Customs clearance delay,Assigned alternate supplier,08-11-2025
RSK004684,SHP001524,13,417,47,05-08-2025,Weather,Cyclone,High,Warehouse,45985,Resolved,Packaging quality issue,Insurance claim initiated,07-08-2025
RSK004685,SHP010777,20,325,382,06-09-2025,Financial,Currency Fluctuation,High,Supplier,51706,Resolved,Customs clearance delay,Emergency procurement completed,14-09-2025
RSK004686,SHP002076,12,271,1589,26-03-2025,Logistics,Route Blockage,Medium,Shipment,13403,Resolved,Heavy rainfall disrupted transport,Emergency procurement completed,06-04-2025
RSK004687,SHP001884,7,322,2275,13-06-2025,Logistics,Shipment Delay,Medium,Shipment,23769,Mitigated,Vehicle mechanical failure,Emergency procurement completed,24-06-2025
RSK004688,SHP013527,2,78,2441,04-06-2025,Warehouse,Power Failure,Medium,Customer,24808,Resolved,Heavy rainfall disrupted transport,Insurance claim initiated,17-06-2025
RSK004689,SHP001321,5,252,2821,11-05-2025,Logistics,Wrong Delivery,Critical,Warehouse,457929,Resolved,Poor demand forecasting,Route optimized,16-05-2025
RSK004690,SHP000707,16,272,4115,21-11-2025,Logistics,Lost Shipment,Low,Supplier,2151,Mitigated,Incorrect inventory records,Warehouse maintenance completed,28-11-2025
RSK004691,SHP012747,1,237,1823,28-06-2025,Logistics,Shipment Delay,Medium,Inventory,10073,Resolved,Heavy rainfall disrupted transport,Increased safety stock,09-07-2025
RSK004692,SHP002179,5,148,2692,04-08-2025,Warehouse,Fire Alarm,Medium,Inventory,12493,Mitigated,Warehouse power outage,Increased safety stock,15-08-2025
RSK004693,SHP013370,13,20,1181,27-05-2025,Warehouse,Equipment Failure,Medium,Warehouse,15041,Investigating,Heavy rainfall disrupted transport,Additional quality inspection,
RSK004694,SHP001258,24,182,1129,03-10-2025,Inventory,Inventory Mismatch,Low,Warehouse,1788,Resolved,Packaging quality issue,Route optimized,12-10-2025
RSK004695,SHP011633,18,33,542,26-10-2025,Weather,Flood,High,Supplier,82832,Mitigated,Heavy rainfall disrupted transport,Assigned alternate supplier,31-10-2025
RSK004696,SHP003713,4,103,2451,18-09-2025,Warehouse,Power Failure,High,Shipment,31603,Mitigated,Customs clearance delay,Increased safety stock,27-09-2025
RSK004697,SHP007513,15,59,4154,25-01-2025,Product Quality,Manufacturing Defect,High,Supplier,57260,Resolved,Vehicle mechanical failure,Emergency procurement completed,01-02-2025
RSK004698,SHP004207,21,51,2920,30-05-2025,Supplier,Material Shortage,Medium,Shipment,13430,Resolved,Heavy rainfall disrupted transport,Assigned alternate supplier,06-06-2025
RSK004699,SHP011322,17,382,3314,26-02-2025,Product Quality,Damaged Goods,Low,Supplier,3431,Open,Warehouse power outage,Increased safety stock,
RSK004700,SHP000584,17,361,4120,23-01-2025,Supplier,Material Shortage,High,Customer,66419,Mitigated,Warehouse power outage,Warehouse maintenance completed,29-01-2025
RSK004701,SHP014836,12,453,4828,24-01-2025,Logistics,Shipment Delay,Low,Warehouse,3565,Resolved,Incorrect inventory records,Additional quality inspection,02-02-2025
RSK004702,SHP001323,5,114,3205,23-09-2025,Supplier,Supplier Capacity Issue,Critical,Customer,143525,Resolved,Vehicle mechanical failure,Emergency procurement completed,27-09-2025
RSK004703,SHP009414,6,46,3715,23-09-2025,Product Quality,Manufacturing Defect,Medium,Shipment,21312,Resolved,Heavy rainfall disrupted transport,Warehouse maintenance completed,04-10-2025
RSK004704,SHP004216,25,138,251,26-06-2025,Logistics,Route Blockage,Low,Customer,4991,Resolved,Packaging quality issue,Increased safety stock,04-07-2025
RSK004705,SHP008895,8,180,4622,21-03-2025,Warehouse,Power Failure,High,Supplier,39420,Mitigated,Supplier production delay,Expedited shipment,03-04-2025
RSK004706,SHP011041,1,107,1469,28-11-2025,Inventory,Overstock,Medium,Customer,15535,Resolved,Heavy rainfall disrupted transport,Insurance claim initiated,05-12-2025
RSK004707,SHP010319,6,82,2413,19-05-2025,Warehouse,Equipment Failure,Medium,Shipment,24679,Mitigated,Customs clearance delay,Warehouse maintenance completed,22-05-2025
RSK004708,SHP010105,3,436,4198,14-10-2025,Logistics,Wrong Delivery,Low,Customer,3657,Investigating,Warehouse power outage,Emergency procurement completed,
RSK004709,SHP006507,13,311,3982,25-06-2025,Product Quality,Packaging Damage,High,Inventory,98305,Mitigated,Packaging quality issue,Increased safety stock,09-07-2025
RSK004710,SHP010941,7,79,3755,02-06-2025,Logistics,Route Blockage,Medium,Customer,9585,Mitigated,Heavy rainfall disrupted transport,Warehouse maintenance completed,05-06-2025
RSK004711,SHP000719,7,469,3826,08-03-2025,Logistics,Route Blockage,Low,Supplier,2028,Resolved,Vehicle mechanical failure,Expedited shipment,13-03-2025
RSK004712,SHP001895,11,431,557,08-06-2025,Warehouse,Fire Alarm,Low,Shipment,1222,Mitigated,Supplier production delay,Additional quality inspection,16-06-2025
RSK004713,SHP002420,19,103,1394,27-05-2025,Logistics,Shipment Delay,Medium,Inventory,12371,Resolved,Packaging quality issue,Expedited shipment,29-05-2025
RSK004714,SHP001771,3,337,1823,21-12-2025,Logistics,Route Blockage,Low,Warehouse,3660,Resolved,Poor demand forecasting,Emergency procurement completed,03-01-2026
RSK004715,SHP004217,25,131,2718,19-02-2025,Weather,Flood,Low,Shipment,2310,Investigating,Warehouse power outage,Emergency procurement completed,
RSK004716,SHP004188,22,250,2710,04-05-2025,Warehouse,Fire Alarm,High,Customer,86035,Resolved,Vehicle mechanical failure,Increased safety stock,18-05-2025
RSK004717,SHP007714,18,372,4404,12-03-2025,Logistics,Lost Shipment,Low,Inventory,1698,Resolved,Heavy rainfall disrupted transport,Emergency procurement completed,22-03-2025
RSK004718,SHP009845,16,73,2512,23-12-2025,Logistics,Shipment Delay,Medium,Customer,11105,Resolved,Warehouse power outage,Increased safety stock,28-12-2025
RSK004719,SHP011447,22,186,3825,13-01-2025,Inventory,Stockout,Low,Customer,3060,Resolved,Incorrect inventory records,Warehouse maintenance completed,17-01-2025
RSK004720,SHP008309,17,442,2388,09-06-2025,Warehouse,Equipment Failure,High,Inventory,30295,Investigating,Supplier production delay,Additional quality inspection,
RSK004721,SHP010313,19,392,2281,04-12-2025,Warehouse,Power Failure,Medium,Warehouse,19012,Resolved,Warehouse power outage,Insurance claim initiated,10-12-2025
RSK004722,SHP005242,22,498,1200,15-12-2025,Inventory,Inventory Mismatch,Medium,Warehouse,11270,Resolved,Vehicle mechanical failure,Expedited shipment,16-12-2025
RSK004723,SHP004806,19,274,1719,13-06-2025,Inventory,Inventory Mismatch,Low,Supplier,4262,Resolved,Poor demand forecasting,Warehouse maintenance completed,25-06-2025
RSK004724,SHP006551,4,339,716,27-03-2025,Logistics,Wrong Delivery,High,Supplier,71857,Resolved,Vehicle mechanical failure,Additional quality inspection,07-04-2025
RSK004725,SHP011606,12,177,340,27-03-2025,Logistics,Lost Shipment,Low,Shipment,1844,Resolved,Vehicle mechanical failure,Expedited shipment,06-04-2025
RSK004726,SHP012107,22,473,4981,10-02-2025,Logistics,Wrong Delivery,Low,Inventory,3912,Mitigated,Vehicle mechanical failure,Emergency procurement completed,20-02-2025
RSK004727,SHP012412,7,348,42,28-06-2025,Weather,Flood,Low,Warehouse,1102,Resolved,Heavy rainfall disrupted transport,Additional quality inspection,06-07-2025
RSK004728,SHP013418,16,301,3953,25-09-2025,Logistics,Wrong Delivery,Critical,Shipment,429839,Resolved,Customs clearance delay,Emergency procurement completed,04-10-2025
RSK004729,SHP004679,24,166,1860,13-12-2025,Warehouse,Fire Alarm,Medium,Supplier,7513,Mitigated,Poor demand forecasting,Expedited shipment,20-12-2025
RSK004730,SHP013099,12,423,3384,20-06-2025,Inventory,Overstock,Low,Inventory,1975,Investigating,Packaging quality issue,Route optimized,
