shipment_id,order_id,warehouse_id,shipping_city,shipping_state,shipping_partner,shipped_date,expected_delivery_date,actual_delivery_date,shipment_status,delivery_days,shipping_cost,shipment_priority,tracking_status,delay_reason,delivery_rating,customer_feedback,is_on_time
SHP014091,ORD014091,22,Tiruppur, West Bengal,Blue Dart,21-04-2026,28-04-2026,,Out for Delivery,,548.14,Standard,Out for Delivery,,,,Pending
SHP014092,ORD014092,18,Bokaro, Telangana,Delhivery,17-07-2025,23-07-2025,,Out for Delivery,,760.43,Standard,Out for Delivery,,,,Pending
SHP014093,ORD014093,17,Patna, Andhra Pradesh,Blue Dart,11-07-2026,13-07-2026,13-07-2026,Delivered,2,947.53,Standard,Delivered,,4,Good,Yes
SHP014094,ORD014094,12,Noida, Uttar Pradesh,Blue Dart,16-02-2026,21-02-2026,,Out for Delivery,,310.47,Standard,Out for Delivery,,,,Pending
SHP014095,ORD014095,6,Kishanganj, Kerala,Delhivery,01-11-2024,04-11-2024,03-11-2024,Delivered,2,85.34,Standard,Delivered,,5,Excellent,Yes
SHP014096,ORD014096,10,Unnao, Manipur,Blue Dart,24-09-2024,26-09-2024,26-09-2024,Delivered,2,814.51,Standard,Delivered,,2,Poor,Yes
SHP014097,ORD014097,10,Warangal, Jharkhand,Delhivery,09-12-2024,15-12-2024,18-12-2024,Returned,9,92.61,Standard,Returned to Warehouse,,4,Good,No
SHP014098,ORD014098,22,Nashik, Karnataka,DTDC,18-03-2026,24-03-2026,23-03-2026,Delivered,5,623.59,Standard,Delivered,,3,Average,Yes
SHP014099,ORD014099,21,Tadipatri, Andhra Pradesh,DTDC,21-06-2025,26-06-2025,,Out for Delivery,,253.76,Standard,Out for Delivery,,,,Pending
SHP014100,ORD014100,15,Alwar, Maharashtra,DTDC,21-04-2026,27-04-2026,28-04-2026,Delivered,7,888.77,Standard,Delivered,,4,Good,No
SHP014101,ORD014101,9,Tumkur, Arunachal Pradesh,Delhivery,03-05-2026,05-05-2026,04-05-2026,Delivered,1,281.55,Standard,Delivered,,3,Average,Yes
SHP014102,ORD014102,15,Bharatpur, Rajasthan,DTDC,01-08-2025,03-08-2025,03-08-2025,Delivered,2,612.52,Express,Delivered,,3,Average,Yes
SHP014103,ORD014103,4,Hazaribagh, Punjab,Delhivery,21-01-2025,27-01-2025,,Out for Delivery,,586.8,Standard,Out for Delivery,,,,Pending
SHP014104,ORD014104,11,Ghaziabad, Punjab,Delhivery,17-11-2024,23-11-2024,26-11-2024,Returned,9,475.41,Standard,Returned to Warehouse,,4,Good,No
SHP014105,ORD014105,17,Sambalpur, Himachal Pradesh,Delhivery,15-02-2026,22-02-2026,21-02-2026,Delivered,6,513.59,Express,Delivered,,3,Average,Yes
SHP014106,ORD014106,8,Mysore, Andhra Pradesh,Blue Dart,10-11-2025,13-11-2025,,In Transit,,911.22,Standard,Arrived at Hub,,,,Pending
SHP014107,ORD014107,17,Bhatpara, Maharashtra,Delhivery,08-11-2025,10-11-2025,11-11-2025,Delivered,3,58.79,Standard,Delivered,,3,Average,No
SHP014108,ORD014108,5,Imphal, Odisha,DTDC,13-11-2025,15-11-2025,16-11-2025,Returned,3,833.45,Standard,Returned to Warehouse,,4,Good,No
SHP014109,ORD014109,14,Tinsukia, Sikkim,Delhivery,21-09-2024,28-09-2024,,In Transit,,915.78,Standard,Arrived at Hub,,,,Pending
SHP014110,ORD014110,13,Panihati, Assam,Ecom Express,08-02-2026,10-02-2026,10-02-2026,Delivered,2,63.77,Standard,Delivered,,4,Good,Yes
SHP014111,ORD014111,3,Sonipat, Manipur,Blue Dart,04-11-2025,10-11-2025,10-11-2025,Delivered,6,984.89,Standard,Delivered,,2,Poor,Yes
SHP014112,ORD014112,25,Latur, Uttar Pradesh,XpressBees,23-04-2026,25-04-2026,25-04-2026,Delivered,2,579.56,Standard,Delivered,,3,Average,Yes
SHP014113,ORD014113,22,Mehsana, Tripura,Ecom Express,17-09-2025,21-09-2025,,In Transit,,382.82,Standard,Arrived at Hub,,,,Pending
SHP014114,ORD014114,24,Ichalkaranji, Kerala,Delhivery,02-08-2024,08-08-2024,09-08-2024,Delivered,7,978.76,Standard,Delivered,,4,Good,No
SHP014115,ORD014115,2,Bathinda, Odisha,Delhivery,01-11-2025,04-11-2025,07-11-2025,Returned,6,878.68,Standard,Returned to Warehouse,,5,Excellent,No
SHP014116,ORD014116,8,Navi Mumbai, Rajasthan,Ekart Logistics,04-08-2024,09-08-2024,13-08-2024,Delayed,9,591.56,Standard,Delivery Delayed,Warehouse Delay,,,No
SHP014117,ORD014117,21,Jehanabad, Telangana,XpressBees,08-03-2025,15-03-2025,,In Transit,,562.74,Standard,Arrived at Hub,,,,Pending
SHP014118,ORD014118,16,Chennai, Meghalaya,Blue Dart,12-11-2024,16-11-2024,,In Transit,,386.38,Standard,Arrived at Hub,,,,Pending
SHP014119,ORD014119,8,Muzaffarnagar, Meghalaya,Shadowfax,02-03-2026,09-03-2026,08-03-2026,Delivered,6,846.03,Standard,Delivered,,5,Excellent,Yes
SHP014120,ORD014120,6,Jamnagar, Chhattisgarh,Ecom Express,26-12-2024,31-12-2024,31-12-2024,Delivered,5,860.44,Standard,Delivered,,3,Average,Yes
SHP014121,ORD014121,8,Sambalpur, Tamil Nadu,Blue Dart,20-10-2024,23-10-2024,26-10-2024,Returned,6,406.66,Standard,Returned to Warehouse,,4,Good,No
SHP014122,ORD014122,19,Bijapur, Telangana,DTDC,05-03-2026,11-03-2026,10-03-2026,Delivered,5,468.68,Express,Delivered,,4,Good,Yes
SHP014123,ORD014123,1,Ramagundam, Karnataka,Blue Dart,21-01-2026,28-01-2026,,In Transit,,906,Express,Arrived at Hub,,,,Pending
SHP014124,ORD014124,11,Shimla, Chhattisgarh,Blue Dart,04-04-2026,07-04-2026,,Lost,,479.94,Standard,Shipment Lost,Vehicle Breakdown,,,Pending
SHP014125,ORD014125,23,Sambalpur, Chhattisgarh,Blue Dart,12-07-2026,19-07-2026,,In Transit,,182.41,Standard,Arrived at Hub,,,,Pending
SHP014126,ORD014126,25,Avadi, Uttarakhand,Blue Dart,03-02-2025,08-02-2025,07-02-2025,Delivered,4,938.19,Standard,Delivered,,3,Average,Yes
SHP014127,ORD014127,13,Ramagundam, Tamil Nadu,DTDC,09-06-2026,12-06-2026,,In Transit,,768.92,Express,Arrived at Hub,,,,Pending
SHP014128,ORD014128,7,Jhansi, Bihar,Delhivery,15-12-2025,20-12-2025,,In Transit,,531.56,Standard,Arrived at Hub,,,,Pending
SHP014129,ORD014129,12,Suryapet, Goa,Delhivery,19-05-2025,23-05-2025,24-05-2025,Delivered,5,982.56,Standard,Delivered,,3,Average,No
SHP014130,ORD014130,11,Unnao, Karnataka,Blue Dart,26-09-2024,03-10-2024,04-10-2024,Delivered,8,251.03,Express,Delivered,,4,Good,No
SHP014131,ORD014131,3,Dhanbad, Mizoram,XpressBees,11-06-2025,18-06-2025,19-06-2025,Returned,8,886.81,Standard,Returned to Warehouse,,3,Average,No
SHP014132,ORD014132,21,Barasat, West Bengal,Delhivery,01-04-2025,07-04-2025,,Out for Delivery,,802.57,Express,Out for Delivery,,,,Pending
SHP014133,ORD014133,9,Sultan Pur Majra, Gujarat,DTDC,31-03-2025,02-04-2025,01-04-2025,Delivered,1,362.39,Standard,Delivered,,3,Average,Yes
SHP014134,ORD014134,16,Ghaziabad, Madhya Pradesh,Ekart Logistics,09-04-2026,15-04-2026,15-04-2026,Delivered,6,259.56,Standard,Delivered,,4,Good,Yes
SHP014135,ORD014135,6,Malegaon, Arunachal Pradesh,Delhivery,10-06-2026,15-06-2026,16-06-2026,Delivered,6,960.11,Express,Delivered,,3,Average,No
SHP014136,ORD014136,1,Gaya, Manipur,Blue Dart,12-07-2026,17-07-2026,17-07-2026,Delivered,5,463.1,Standard,Delivered,,3,Average,Yes
SHP014137,ORD014137,2,Junagadh, Bihar,XpressBees,18-11-2024,22-11-2024,24-11-2024,Delayed,6,59.22,Standard,Delivery Delayed,Traffic Congestion,,,No
SHP014138,ORD014138,1,Bettiah, Gujarat,Ecom Express,31-07-2024,05-08-2024,06-08-2024,Delivered,6,761.53,Express,Delivered,,4,Good,No
SHP014139,ORD014139,21,Bhavnagar, Sikkim,Delhivery,06-11-2024,09-11-2024,08-11-2024,Delivered,2,97.93,Express,Delivered,,5,Excellent,Yes
SHP014140,ORD014140,1,Tiruppur, Goa,Delhivery,05-08-2024,09-08-2024,08-08-2024,Delivered,3,190.71,Standard,Delivered,,5,Excellent,Yes
SHP014141,ORD014141,1,Nashik, Mizoram,India Post,12-10-2024,15-10-2024,16-10-2024,Delivered,4,941.24,Same Day,Delivered,,3,Average,No
SHP014142,ORD014142,17,Tiruchirappalli, Rajasthan,Delhivery,01-11-2025,03-11-2025,,In Transit,,992.55,Standard,Arrived at Hub,,,,Pending
SHP014143,ORD014143,16,Visakhapatnam, Telangana,DTDC,27-11-2024,01-12-2024,,Lost,,369.4,Standard,Shipment Lost,Supplier Delay,,,Pending
SHP014144,ORD014144,8,Kalyan-Dombivli, Himachal Pradesh,Ekart Logistics,01-06-2025,03-06-2025,,In Transit,,551.49,Express,Arrived at Hub,,,,Pending
SHP014145,ORD014145,23,Dhule, Odisha,Delhivery,28-02-2025,07-03-2025,07-03-2025,Delivered,7,356.89,Standard,Delivered,,3,Average,Yes
SHP014146,ORD014146,19,Rajpur Sonarpur, Nagaland,Delhivery,02-03-2025,05-03-2025,05-03-2025,Delivered,3,625.66,Express,Delivered,,1,Very Poor,Yes
SHP014147,ORD014147,13,Warangal, Madhya Pradesh,DTDC,25-06-2025,28-06-2025,27-06-2025,Delivered,2,68.63,Standard,Delivered,,4,Good,Yes
SHP014148,ORD014148,24,Bhiwani, Madhya Pradesh,XpressBees,14-11-2024,16-11-2024,18-11-2024,Delayed,4,514.91,Standard,Delivery Delayed,Weather,,,No
SHP014149,ORD014149,17,Barasat, Telangana,DTDC,14-01-2025,21-01-2025,21-01-2025,Delivered,7,518.3,Standard,Delivered,,4,Good,Yes
SHP014150,ORD014150,16,Ghaziabad, Himachal Pradesh,XpressBees,22-08-2025,27-08-2025,26-08-2025,Delivered,4,62.21,Standard,Delivered,,3,Average,Yes
SHP014151,ORD014151,6,Rewa, Uttarakhand,DTDC,20-02-2025,26-02-2025,,Out for Delivery,,232.34,Express,Out for Delivery,,,,Pending
SHP014152,ORD014152,6,Jamshedpur, Assam,Blue Dart,29-05-2026,02-06-2026,,In Transit,,543.66,Standard,Arrived at Hub,,,,Pending
SHP014153,ORD014153,5,Tiruvottiyur, Jharkhand,Blue Dart,20-09-2025,26-09-2025,27-09-2025,Delivered,7,58.37,Standard,Delivered,,3,Average,No
SHP014154,ORD014154,2,Jaipur, Chhattisgarh,Blue Dart,09-11-2025,14-11-2025,17-11-2025,Delayed,8,380.75,Standard,Delivery Delayed,Weather,,,No
SHP014155,ORD014155,12,Kumbakonam, Rajasthan,Blue Dart,06-11-2025,09-11-2025,10-11-2025,Delivered,4,122.36,Standard,Delivered,,3,Average,No
SHP014156,ORD014156,21,Aligarh, Goa,Delhivery,19-09-2025,25-09-2025,24-09-2025,Delivered,5,389.8,Standard,Delivered,,5,Excellent,Yes
SHP014157,ORD014157,14,Nagercoil, Kerala,DTDC,25-09-2024,02-10-2024,01-10-2024,Delivered,6,685.97,Standard,Delivered,,2,Poor,Yes
SHP014158,ORD014158,14,Erode, Sikkim,Delhivery,17-03-2026,19-03-2026,18-03-2026,Delivered,1,216.81,Standard,Delivered,,3,Average,Yes
SHP014159,ORD014159,19,Madurai, Nagaland,XpressBees,30-01-2025,05-02-2025,06-02-2025,Delivered,7,941.04,Standard,Delivered,,5,Excellent,No
SHP014160,ORD014160,15,Bhusawal, Manipur,Blue Dart,09-12-2025,11-12-2025,,In Transit,,687.45,Standard,Arrived at Hub,,,,Pending
SHP014161,ORD014161,11,Udupi, West Bengal,Delhivery,08-02-2025,12-02-2025,12-02-2025,Delivered,4,880.38,Standard,Delivered,,5,Excellent,Yes
SHP014162,ORD014162,2,Panipat, Uttarakhand,Ekart Logistics,19-12-2025,25-12-2025,26-12-2025,Delivered,7,525.62,Standard,Delivered,,5,Excellent,No
SHP014163,ORD014163,7,Tirunelveli, Odisha,DTDC,13-10-2024,16-10-2024,15-10-2024,Delivered,2,920.93,Standard,Delivered,,4,Good,Yes
SHP014164,ORD014164,1,Hospet, Punjab,DTDC,02-12-2024,04-12-2024,05-12-2024,Delivered,3,798.56,Standard,Delivered,,3,Average,No
SHP014165,ORD014165,10,Kumbakonam, Telangana,Delhivery,13-01-2025,16-01-2025,19-01-2025,Returned,6,781.64,Standard,Returned to Warehouse,,2,Poor,No
SHP014166,ORD014166,23,Madhyamgram, Karnataka,Ecom Express,12-03-2026,17-03-2026,16-03-2026,Delivered,4,102.96,Standard,Delivered,,3,Average,Yes
SHP014167,ORD014167,16,Burhanpur, Telangana,Delhivery,27-06-2025,03-07-2025,,In Transit,,339.63,Express,Arrived at Hub,,,,Pending
SHP014168,ORD014168,4,Tiruppur, Karnataka,Delhivery,28-10-2024,02-11-2024,01-11-2024,Delivered,4,799.76,Standard,Delivered,,3,Average,Yes
SHP014169,ORD014169,7,Bhatpara, Maharashtra,Ecom Express,18-03-2026,25-03-2026,,In Transit,,511.88,Express,Arrived at Hub,,,,Pending
SHP014170,ORD014170,5,Kottayam, Karnataka,DTDC,06-07-2025,10-07-2025,09-07-2025,Delivered,3,831.51,Standard,Delivered,,3,Average,Yes
SHP014171,ORD014171,11,Tinsukia, Uttar Pradesh,XpressBees,16-01-2026,21-01-2026,21-01-2026,Delivered,5,919.28,Standard,Delivered,,4,Good,Yes
SHP014172,ORD014172,21,Bangalore, Punjab,Ecom Express,18-02-2025,24-02-2025,24-02-2025,Delivered,6,960.13,Express,Delivered,,3,Average,Yes
SHP014173,ORD014173,12,Dhule, Gujarat,Delhivery,01-01-2025,04-01-2025,07-01-2025,Returned,6,267.68,Standard,Returned to Warehouse,,4,Good,No
SHP014174,ORD014174,12,Gulbarga, Goa,DTDC,02-04-2025,06-04-2025,05-04-2025,Delivered,3,229.39,Standard,Delivered,,2,Poor,Yes
SHP014175,ORD014175,1,Karnal, Jharkhand,Delhivery,28-12-2025,04-01-2026,04-01-2026,Delivered,7,878.12,Standard,Delivered,,4,Good,Yes
SHP014176,ORD014176,19,Salem, Odisha,Ecom Express,08-06-2025,14-06-2025,,In Transit,,175.55,Standard,Arrived at Hub,,,,Pending
SHP014177,ORD014177,6,Howrah, Tripura,Delhivery,17-10-2025,20-10-2025,19-10-2025,Delivered,2,783.73,Standard,Delivered,,2,Poor,Yes
SHP014178,ORD014178,24,Tadipatri, Maharashtra,Delhivery,18-08-2024,25-08-2024,26-08-2024,Returned,8,674.44,Express,Returned to Warehouse,,2,Poor,No
SHP014179,ORD014179,21,Malegaon, Arunachal Pradesh,DTDC,11-02-2025,14-02-2025,17-02-2025,Returned,6,526.45,Standard,Returned to Warehouse,,5,Excellent,No
SHP014180,ORD014180,24,Srikakulam, West Bengal,XpressBees,27-02-2025,01-03-2025,02-03-2025,Delivered,3,221.93,Standard,Delivered,,4,Good,No
SHP014181,ORD014181,14,Imphal, Uttar Pradesh,Delhivery,09-02-2026,11-02-2026,12-02-2026,Delivered,3,384.51,Standard,Delivered,,5,Excellent,No
SHP014182,ORD014182,25,Cuttack, Bihar,Ekart Logistics,22-11-2025,24-11-2025,25-11-2025,Delivered,3,322.88,Standard,Delivered,,4,Good,No
SHP014183,ORD014183,13,Chandrapur, Tamil Nadu,XpressBees,24-08-2024,31-08-2024,01-09-2024,Delivered,8,520.89,Express,Delivered,,3,Average,No
SHP014184,ORD014184,15,Khandwa, Jharkhand,Blue Dart,19-08-2025,22-08-2025,,In Transit,,280.12,Standard,Arrived at Hub,,,,Pending
SHP014185,ORD014185,22,Pali, Maharashtra,Blue Dart,15-05-2026,20-05-2026,,Out for Delivery,,245.27,Express,Out for Delivery,,,,Pending
SHP014186,ORD014186,10,Ghaziabad, Bihar,XpressBees,30-08-2024,01-09-2024,01-09-2024,Delivered,2,569.1,Standard,Delivered,,2,Poor,Yes
SHP014187,ORD014187,22,Dewas, Arunachal Pradesh,XpressBees,22-05-2025,25-05-2025,26-05-2025,Returned,4,539.08,Standard,Returned to Warehouse,,4,Good,No
SHP014188,ORD014188,1,Pune, Mizoram,Blue Dart,28-10-2025,01-11-2025,02-11-2025,Delivered,5,711.23,Standard,Delivered,,2,Poor,No
SHP014189,ORD014189,3,Karnal, Odisha,Delhivery,04-11-2024,11-11-2024,16-11-2024,Delayed,12,957.35,Express,Delivery Delayed,Supplier Delay,,,No
SHP014190,ORD014190,7,Pallavaram, West Bengal,DTDC,05-04-2026,12-04-2026,,In Transit,,558.43,Standard,Arrived at Hub,,,,Pending
SHP014191,ORD014191,3,Gwalior, Maharashtra,Ekart Logistics,20-05-2026,26-05-2026,,In Transit,,100.89,Standard,Arrived at Hub,,,,Pending
SHP014192,ORD014192,4,Gurgaon, West Bengal,Delhivery,12-12-2025,16-12-2025,16-12-2025,Delivered,4,362.66,Express,Delivered,,4,Good,Yes
SHP014193,ORD014193,15,Rewa, Chhattisgarh,Ekart Logistics,03-05-2025,08-05-2025,,In Transit,,867.28,Standard,Arrived at Hub,,,,Pending
SHP014194,ORD014194,9,Bhusawal, Karnataka,Delhivery,13-08-2025,15-08-2025,14-08-2025,Delivered,1,748.1,Standard,Delivered,,3,Average,Yes
SHP014195,ORD014195,13,Avadi, Telangana,Delhivery,26-08-2024,01-09-2024,01-09-2024,Delivered,6,322.1,Express,Delivered,,5,Excellent,Yes
SHP014196,ORD014196,13,Purnia, Telangana,Delhivery,27-12-2024,30-12-2024,30-12-2024,Delivered,3,497.91,Standard,Delivered,,4,Good,Yes
SHP014197,ORD014197,18,Dindigul, Telangana,XpressBees,29-04-2026,02-05-2026,03-05-2026,Delivered,4,734.99,Standard,Delivered,,4,Good,No
SHP014198,ORD014198,23,Imphal, Goa,DTDC,01-08-2024,06-08-2024,,In Transit,,673.1,Standard,Arrived at Hub,,,,Pending
SHP014199,ORD014199,8,Firozabad, Kerala,Blue Dart,18-05-2026,25-05-2026,25-05-2026,Delivered,7,477.94,Express,Delivered,,5,Excellent,Yes
SHP014200,ORD014200,17,Kolkata, Uttarakhand,XpressBees,29-07-2025,03-08-2025,,In Transit,,190.31,Standard,Arrived at Hub,,,,Pending
SHP014201,ORD014201,3,Agartala, Mizoram,Delhivery,15-01-2026,17-01-2026,16-01-2026,Delivered,1,87.04,Express,Delivered,,4,Good,Yes
SHP014202,ORD014202,12,Kochi, Punjab,Blue Dart,26-05-2025,30-05-2025,29-05-2025,Delivered,3,406.13,Express,Delivered,,3,Average,Yes
SHP014203,ORD014203,9,Durg, Rajasthan,Ekart Logistics,09-01-2025,15-01-2025,15-01-2025,Delivered,6,876.98,Standard,Delivered,,4,Good,Yes
SHP014204,ORD014204,18,Bijapur, Punjab,Delhivery,17-07-2026,19-07-2026,,Out for Delivery,,509.48,Standard,Out for Delivery,,,,Pending
SHP014205,ORD014205,10,Avadi, Uttarakhand,Delhivery,16-02-2025,18-02-2025,18-02-2025,Delivered,2,631.87,Express,Delivered,,3,Average,Yes
SHP014206,ORD014206,17,Tinsukia, Karnataka,Blue Dart,27-08-2025,30-08-2025,,In Transit,,272.97,Standard,Arrived at Hub,,,,Pending
SHP014207,ORD014207,13,Sri Ganganagar, Tamil Nadu,XpressBees,26-05-2026,29-05-2026,28-05-2026,Delivered,2,708.21,Standard,Delivered,,4,Good,Yes
SHP014208,ORD014208,13,Madhyamgram, Tamil Nadu,Blue Dart,29-01-2026,05-02-2026,04-02-2026,Delivered,6,717.85,Standard,Delivered,,3,Average,Yes
SHP014209,ORD014209,13,Agra, Andhra Pradesh,DTDC,18-12-2025,24-12-2025,25-12-2025,Returned,7,166.06,Express,Returned to Warehouse,,3,Average,No
SHP014210,ORD014210,12,Bijapur, Punjab,XpressBees,06-12-2025,10-12-2025,,Lost,,953.61,Standard,Shipment Lost,Warehouse Delay,,,Pending
SHP014211,ORD014211,17,Proddatur, Assam,Blue Dart,09-03-2026,12-03-2026,14-03-2026,Returned,5,260.62,Standard,Returned to Warehouse,,1,Very Poor,No
SHP014212,ORD014212,13,Kulti, Maharashtra,DTDC,25-01-2026,31-01-2026,02-02-2026,Returned,8,944.53,Standard,Returned to Warehouse,,3,Average,No
SHP014213,ORD014213,10,Belgaum, Tripura,Delhivery,17-07-2026,20-07-2026,20-07-2026,Delivered,3,243.66,Standard,Delivered,,5,Excellent,Yes
SHP014214,ORD014214,2,Ujjain, Tripura,XpressBees,09-02-2026,13-02-2026,,In Transit,,185.42,Same Day,Arrived at Hub,,,,Pending
SHP014215,ORD014215,19,Kollam, Nagaland,Blue Dart,21-11-2024,26-11-2024,25-11-2024,Delivered,4,882.76,Standard,Delivered,,4,Good,Yes
SHP014216,ORD014216,10,Bhatpara, Tamil Nadu,Ekart Logistics,18-10-2025,21-10-2025,22-10-2025,Returned,4,288.59,Express,Returned to Warehouse,,3,Average,No
SHP014217,ORD014217,12,Madhyamgram, Telangana,Ekart Logistics,17-06-2025,21-06-2025,23-06-2025,Delayed,6,872.59,Express,Delivery Delayed,High Order Volume,,,No
SHP014218,ORD014218,20,Pondicherry, Punjab,DTDC,16-08-2024,18-08-2024,17-08-2024,Delivered,1,615.82,Standard,Delivered,,2,Poor,Yes
SHP014219,ORD014219,16,Mysore, Sikkim,Blue Dart,23-05-2025,29-05-2025,29-05-2025,Delivered,6,989.12,Express,Delivered,,3,Average,Yes
SHP014220,ORD014220,25,Bardhaman, Himachal Pradesh,India Post,23-01-2026,28-01-2026,,In Transit,,752.54,Same Day,Arrived at Hub,,,,Pending
SHP014221,ORD014221,16,Machilipatnam, Andhra Pradesh,XpressBees,11-06-2025,15-06-2025,15-06-2025,Delivered,4,711.88,Express,Delivered,,4,Good,Yes
SHP014222,ORD014222,15,Eluru, Mizoram,DTDC,28-08-2025,30-08-2025,30-08-2025,Delivered,2,149.31,Express,Delivered,,5,Excellent,Yes
SHP014223,ORD014223,14,Jodhpur, Assam,Blue Dart,06-09-2024,10-09-2024,09-09-2024,Delivered,3,213.38,Standard,Delivered,,5,Excellent,Yes
SHP014224,ORD014224,5,Jalgaon, Himachal Pradesh,Blue Dart,25-10-2024,28-10-2024,27-10-2024,Delivered,2,298.36,Express,Delivered,,3,Average,Yes
SHP014225,ORD014225,10,Panvel, Gujarat,Blue Dart,25-11-2025,27-11-2025,26-11-2025,Delivered,1,62.07,Standard,Delivered,,5,Excellent,Yes
SHP014226,ORD014226,12,Kulti, Punjab,XpressBees,29-04-2026,05-05-2026,05-05-2026,Delivered,6,959.7,Express,Delivered,,2,Poor,Yes
SHP014227,ORD014227,12,Saharsa, Bihar,Delhivery,17-09-2024,19-09-2024,,In Transit,,706.23,Standard,Arrived at Hub,,,,Pending
SHP014228,ORD014228,25,Bidhannagar, Odisha,Ecom Express,17-11-2025,24-11-2025,26-11-2025,Returned,9,490.37,Standard,Returned to Warehouse,,4,Good,No
SHP014229,ORD014229,24,Kumbakonam, Bihar,XpressBees,28-10-2024,04-11-2024,05-11-2024,Returned,8,270.29,Express,Returned to Warehouse,,4,Good,No
SHP014230,ORD014230,19,Warangal, Kerala,DTDC,27-11-2025,02-12-2025,03-12-2025,Delivered,6,285.39,Standard,Delivered,,4,Good,No
SHP014231,ORD014231,14,Tiruchirappalli, West Bengal,Shadowfax,16-11-2024,18-11-2024,,In Transit,,847.42,Standard,Arrived at Hub,,,,Pending
SHP014232,ORD014232,20,South Dumdum, Rajasthan,XpressBees,08-06-2025,13-06-2025,13-06-2025,Delivered,5,507.83,Express,Delivered,,4,Good,Yes
SHP014233,ORD014233,9,Satna, Bihar,Ecom Express,25-09-2025,01-10-2025,,Out for Delivery,,381.19,Express,Out for Delivery,,,,Pending
SHP014234,ORD014234,13,Hyderabad, Uttarakhand,Delhivery,09-11-2025,15-11-2025,16-11-2025,Returned,7,381.51,Standard,Returned to Warehouse,,4,Good,No
SHP014235,ORD014235,20,Belgaum, West Bengal,Blue Dart,20-10-2025,22-10-2025,21-10-2025,Delivered,1,379.59,Express,Delivered,,3,Average,Yes
SHP014236,ORD014236,11,Jamalpur, Goa,DTDC,08-11-2024,14-11-2024,13-11-2024,Delivered,5,482.38,Express,Delivered,,4,Good,Yes
SHP014237,ORD014237,21,Ongole, Assam,DTDC,06-02-2025,11-02-2025,10-02-2025,Delivered,4,295.48,Express,Delivered,,3,Average,Yes
SHP014238,ORD014238,25,Warangal, Arunachal Pradesh,Ekart Logistics,24-09-2024,28-09-2024,28-09-2024,Delivered,4,507.26,Standard,Delivered,,3,Average,Yes
SHP014239,ORD014239,8,Guna, Tripura,Ecom Express,01-12-2024,07-12-2024,06-12-2024,Delivered,5,603.93,Standard,Delivered,,4,Good,Yes
SHP014240,ORD014240,2,Junagadh, Jharkhand,Shadowfax,09-11-2025,16-11-2025,16-11-2025,Delivered,7,582.38,Express,Delivered,,3,Average,Yes
SHP014241,ORD014241,6,Ichalkaranji, Andhra Pradesh,Ecom Express,06-10-2025,11-10-2025,10-10-2025,Delivered,4,853.77,Express,Delivered,,4,Good,Yes
SHP014242,ORD014242,9,Karawal Nagar, Gujarat,Shadowfax,27-04-2025,30-04-2025,,In Transit,,351.05,Standard,Arrived at Hub,,,,Pending
SHP014243,ORD014243,7,Aligarh, Tripura,Shadowfax,04-12-2024,10-12-2024,,In Transit,,478.2,Standard,Arrived at Hub,,,,Pending
SHP014244,ORD014244,11,Chandrapur, Karnataka,Delhivery,21-09-2024,25-09-2024,,In Transit,,827.17,Standard,Arrived at Hub,,,,Pending
SHP014245,ORD014245,3,Lucknow, Goa,Ekart Logistics,11-04-2026,17-04-2026,18-04-2026,Returned,7,415.6,Express,Returned to Warehouse,,4,Good,No
SHP014246,ORD014246,8,Medininagar, Uttarakhand,Delhivery,24-10-2024,30-10-2024,01-11-2024,Returned,8,216.16,Express,Returned to Warehouse,,3,Average,No
SHP014247,ORD014247,25,Morbi, Sikkim,Delhivery,13-10-2025,18-10-2025,,Out for Delivery,,444.87,Standard,Out for Delivery,,,,Pending
SHP014248,ORD014248,11,Firozabad, Odisha,XpressBees,04-04-2026,11-04-2026,13-04-2026,Returned,9,604.92,Standard,Returned to Warehouse,,3,Average,No
SHP014249,ORD014249,16,Fatehpur, West Bengal,DTDC,27-05-2025,02-06-2025,04-06-2025,Returned,8,59.23,Standard,Returned to Warehouse,,3,Average,No
